id	url	title	town	area	description	NRIS_no	nara_cat	long-lat
LC_HABS_HAER_ct0601	https://www.loc.gov/item/ct0601	Bryant Electric Company, 1421 State Street, Bridgeport, Fairfield County, CT	Bridgeport,  Fairfield County,  CT	Fairfield County,  CT	HAER CT-155 ; Building/structure dates: 1897-1920 Initial Construction ; Building/structure dates: 1968 Subsequent Work ; Building/structure dates: after 1995 Demolished ; National Register of Historic Places NRIS Number: 85002697	85002697	https://catalog.archives.gov/id/85002697	-73.210359, 41.169782
LC_HABS_HAER_ct0568	https://www.loc.gov/item/ct0568	New York, New Haven & Hartford Railroad, Cos Cob Power Plant, Sound Shore Drive, Greenwich, Fairfield County, CT	Greenwich,  Fairfield County,  CT	Fairfield County,  CT	HAER CT-142-A ; Building/structure dates: 1905-1907 Initial Construction ; Building/structure dates: 1911-1912 Subsequent Work ; National Register of Historic Places NRIS Number: 90001096	90001096	https://catalog.archives.gov/id/90001096	-73.598233, 41.028919
LC_HABS_HAER_ct0484	https://www.loc.gov/item/ct0484	Merritt Parkway, Beginning in Greenwich & running 38 miles to Stratford, Greenwich, Fairfield County, CT	Greenwich,  Fairfield County,  CT	Fairfield County,  CT	HAER CT-63 ; Building/structure dates:    1934- 1940 Initial Construction ; National Register of Historic Places NRIS Number: 91000410	91000410	https://catalog.archives.gov/id/91000410	-73.625423, 41.089483
LC_HABS_HAER_ct0459	https://www.loc.gov/item/ct0459	Saugatuck River Bridge, Spanning Saugatuck River at Route 136, Westport, Fairfield County, CT	Westport,  Fairfield County,  CT	Fairfield County,  CT	HAER CT-46 ; Building/structure dates: 1884 Initial Construction ; Building/structure dates: 1925 Subsequent Work ; Building/structure dates: 1952 Subsequent Work ; Building/structure dates: 1968 Subsequent Work ; Building/structure dates: 1983 Subsequent Work ; Building/structure dates: 1988 Subsequent Work ; Building/structure dates: 1993 Subsequent Work ; National Register of Historic Places NRIS Number: 87000126	87000126	https://catalog.archives.gov/id/87000126	-73.36903, 41.12272
LC_HABS_HAER_ct0670	https://www.loc.gov/item/ct0670	Stevenson Dam, 19.3 miles upstream of the mouth of the Housatonic River, Monroe, Fairfield County, CT	Monroe,  Fairfield County,  CT	Fairfield County,  CT	HAER CT-183 ; Building/structure dates: 1917-1919 Initial Construction ; Building/structure dates: 1936 Subsequent Work ; Building/structure dates: 1951 Subsequent Work ; Building/structure dates: 1988-1989 Subsequent Work ; Building/structure dates: ca. 1995 Subsequent Work ; National Register of Historic Places NRIS Number: 00001073	00001073	https://catalog.archives.gov/id/00001073	-73.171397, 41.381976
LC_HABS_HAER_ct0672	https://www.loc.gov/item/ct0672	Stevenson Dam, Dam, 19.3 miles upstream of the mouth of the Housatonic River, Monroe, Fairfield County, CT	Monroe,  Fairfield County,  CT	Fairfield County,  CT	HAER CT-183-A ; Building/structure dates: 1917-1919 Initial Construction ; Building/structure dates: 1959 Subsequent Work ; Building/structure dates: ca. 1995 Subsequent Work ; Building/structure dates: 1921 Subsequent Work ; Building/structure dates: 1928 Subsequent Work ; Building/structure dates: 1934 Subsequent Work ; Building/structure dates: 1941 Subsequent Work ; National Register of Historic Places NRIS Number: 00001073	00001073	https://catalog.archives.gov/id/00001073	-73.171566, 41.382689
LC_HABS_HAER_ct0673	https://www.loc.gov/item/ct0673	Stevenson Dam, Stevenson Dam Bridge, 19.3 miles upstream of the mouth of the Housatonic River, Monroe, Fairfield County, CT	Monroe,  Fairfield County,  CT	Fairfield County,  CT	HAER CT-183-B ; Building/structure dates: 1917-1919 Initial Construction ; Building/structure dates: 1951 Subsequent Work ; Building/structure dates: 1959 Subsequent Work ; Building/structure dates: 1979 Subsequent Work ; National Register of Historic Places NRIS Number: 00001073	00001073	https://catalog.archives.gov/id/00001073	-73.171546, 41.382188
LC_HABS_HAER_ct0674	https://www.loc.gov/item/ct0674	Stevenson Dam, Powerhouse, 19.3 miles upstream of the mouth of the Housatonic River, Monroe, Fairfield County, CT	Monroe,  Fairfield County,  CT	Fairfield County,  CT	HAER CT-183-C ; Building/structure dates: 1917-1919 Initial Construction ; Building/structure dates: 1950-1951 Subsequent Work ; National Register of Historic Places NRIS Number: 00001073	00001073	https://catalog.archives.gov/id/00001073	-73.171462, 41.382153
LC_HABS_HAER_ct0725	https://www.loc.gov/item/ct0725	Turn-of-River Bridge, Spanning Rippowam River on Old North Stamford Road, Stamford, Fairfield County, CT	Stamford,  Fairfield County,  CT	Fairfield County,  CT	HAER CT-192 ; Building/structure dates: 1892-1893 Initial Construction ; National Register of Historic Places NRIS Number: 87000798	87000798	https://catalog.archives.gov/id/87000798	-73.545129, 41.113098
LC_HABS_HAER_ct0738	https://www.loc.gov/item/ct0738	New York, New Haven & Hartford Railroad, Norwalk River Bridge, Spanning North Water Street and the Norwalk River, Norwalk, Fairfield County, CT	Norwalk,  Fairfield County,  CT	Fairfield County,  CT	HAER CT-195 ; Building/structure dates: 1896 Initial Construction ; Building/structure dates: 1908 Subsequent Work ; Building/structure dates: 1921 Subsequent Work ; Building/structure dates: 1930 Subsequent Work ; Building/structure dates: 1939 Subsequent Work ; Building/structure dates: 1959 Subsequent Work ; Building/structure dates: 1987 Subsequent Work ; National Register of Historic Places NRIS Number: 87000844	87000844	https://catalog.archives.gov/id/87000844	-73.415284, 41.100449
LC_HABS_HAER_dc0968	https://www.loc.gov/item/dc0968	Washington Monument, Fifteenth Street between Independence & Constitution, Washington, District of Columbia, DC	Washington,  District of Columbia,  DC	District of Columbia,  DC	HAER DC-5 ; National Register of Historic Places NRIS Number: 66000035	66000035	https://catalog.archives.gov/id/66000035	-77.035208, 38.889428
LC_HABS_HAER_dc0346	https://www.loc.gov/item/dc0346	United Clay Products Company, New York Avenue Brickyard, 2801 New York Avenue Northeast, Washington, District of Columbia, DC	Washington,  District of Columbia,  DC	District of Columbia,  DC	HAER DC-2 ; Building/structure dates: 1939 Initial Construction ; Building/structure dates: 1972  ; National Register of Historic Places NRIS Number: 78003061	78003061	https://catalog.archives.gov/id/78003061	-76.967717, 38.916504
LC_HABS_HAER_dc0604	https://www.loc.gov/item/dc0604	Arlington Memorial Bridge, Spanning Potomac River between Lincoln Memorial & Arlington National Cemetery, Washington, District of Columbia, DC	Washington,  District of Columbia,  DC	District of Columbia,  DC	HAER DC-7 ; Building/structure dates:    1929- 1932 Initial Construction ; Building/structure dates: 1949-1951 Subsequent Work ; Building/structure dates: 1985 Subsequent Work ; Building/structure dates: 1965 Subsequent Work ; Building/structure dates: 1961 Subsequent Work ; Building/structure dates: 1976 Subsequent Work ; Building/structure dates: 2008 Subsequent Work ; National Register of Historic Places NRIS Number: 80000346, 14000146	80000346, 14000146	https://catalog.archives.gov/id/80000346, 14000146	-77.055185, 38.887437
LC_HABS_HAER_dc0632	https://www.loc.gov/item/dc0632	Arlington Memorial Bridge, Watergate & Bridge Plaza, Adjacent to Arlington Memorial Bridge & Lincoln Memorial, Washington, District of Columbia, DC	Washington,  District of Columbia,  DC	District of Columbia,  DC	HAER DC-7-A ; Building/structure dates: 1929 Initial Construction ; Building/structure dates: 1932 Subsequent Work ; National Register of Historic Places NRIS Number: 80000346	80000346	https://catalog.archives.gov/id/80000346	-77.052222, 38.88932
LC_HABS_HAER_dc0633	https://www.loc.gov/item/dc0633	Arlington Memorial Bridge, Boundary Channel Extension, Spanning Mount Vernon Memorial Highway & Boundary Channel, Washington, District of Columbia, DC	Washington,  District of Columbia,  DC	District of Columbia,  DC	HAER DC-7-B ; Building/structure dates: 1929 Initial Construction ; Building/structure dates: 1932 Subsequent Work ; National Register of Historic Places NRIS Number: 80000346, 14000146	80000346, 14000146	https://catalog.archives.gov/id/80000346, 14000146	-77.061701, 38.885107
LC_HABS_HAER_dc0620	https://www.loc.gov/item/dc0620	Tidal Reservoir, Between Potomac River & Washington Channel, Washington, District of Columbia, DC	Washington,  District of Columbia,  DC	District of Columbia,  DC	HAER DC-9 ; Building/structure dates: 1882-1909 Initial Construction ; National Register of Historic Places NRIS Number: 73000217	73000217	https://catalog.archives.gov/id/73000217	-77.03946, 38.88433
LC_HABS_HAER_dc0621	https://www.loc.gov/item/dc0621	Tidal Reservoir, Inlet Bridge, Ohio Drive, spanning Inlet of Tidal Basin, Washington, District of Columbia, DC	Washington,  District of Columbia,  DC	District of Columbia,  DC	HAER DC-9-A ; Building/structure dates: 1908-1909 Initial Construction ; Building/structure dates: 1926 Subsequent Work ; Building/structure dates: 1970 Subsequent Work ; Building/structure dates: 1986 Subsequent Work ; National Register of Historic Places NRIS Number: 73000217	73000217	https://catalog.archives.gov/id/73000217	-77.04049, 38.88008
LC_HABS_HAER_dc0622	https://www.loc.gov/item/dc0622	Tidal Reservoir, Outlet, Spanning Tidal Reservoir Outlet at Fourteenth Street Bridge, Washington, District of Columbia, DC	Washington,  District of Columbia,  DC	District of Columbia,  DC	HAER DC-9-B ; Building/structure dates: 1888-1889 Initial Construction ; National Register of Historic Places NRIS Number: 73000217	73000217	https://catalog.archives.gov/id/73000217	-77.03307, 38.88264
LC_HABS_HAER_de0032	https://www.loc.gov/item/de0032	J. H. Wilkerson & Sons Brick Works, Front Street (Road 409), Milford, Sussex County, DE	Milford,  Sussex County,  DE	Sussex County,  DE	HAER DE-5 ; Building/structure dates: ca. 1912 Initial Construction ; Building/structure dates: 1921 Subsequent Work ; National Register of Historic Places NRIS Number: 78000892	78000892	https://catalog.archives.gov/id/78000892	-75.41434, 38.91916
LC_HABS_HAER_de0044	https://www.loc.gov/item/de0044	Liston Range Rear Light, County Road 2, Biddles Corner, New Castle County, DE	Biddles Corner,  New Castle County,  DE	New Castle County,  DE	HAER DE-10 ; Building/structure dates:    1876- 1877 Initial Construction ; Building/structure dates:    1904- 1906 Subsequent Work ; Building/structure dates: 1907 Subsequent Work ; Building/structure dates: ca. 1913 Subsequent Work ; Building/structure dates: ca. 1935 Subsequent Work ; Building/structure dates: before 1976 Subsequent Work ; National Register of Historic Places NRIS Number: 78000905	78000905	https://catalog.archives.gov/id/78000905	-75.63989, 39.52373
LC_HABS_HAER_de0071	https://www.loc.gov/item/de0071	Eastburn-Jeanes Limekilns, On Papermill Road & on Pike Creek Road, Newark, New Castle County, DE	Newark,  New Castle County,  DE	New Castle County,  DE	HAER DE-2 ; Building/structure dates: 1850 Initial Construction ; Building/structure dates: after 1900  ; National Register of Historic Places NRIS Number: 77000389	77000389	https://catalog.archives.gov/id/77000389	-75.71425, 39.74113
LC_HABS_HAER_de0065	https://www.loc.gov/item/de0065	Noxontown Mill, Noxontown Road (County Road 38), Middletown, New Castle County, DE	Middletown,  New Castle County,  DE	New Castle County,  DE	HAER DE-9 ; Building/structure dates: ca. 1740 Initial Construction ; Building/structure dates: c. 1885- c. 1890 Subsequent Work ; Building/structure dates: c 1922- 1935 Subsequent Work ; Building/structure dates: ca. 1955 Subsequent Work ; National Register of Historic Places NRIS Number: 73000518	73000518	https://catalog.archives.gov/id/73000518	-75.68289, 39.43559
LC_HABS_HAER_de0106	https://www.loc.gov/item/de0106	New Castle & Frenchtown Railroad, New Castle, New Castle County, DE	New Castle,  New Castle County,  DE	New Castle County,  DE	HAER DE-18 ; Building/structure dates:    1830- 1832 Initial Construction ; Building/structure dates: 1837 Subsequent Work ; Building/structure dates: ca. 1850 Subsequent Work ; National Register of Historic Places NRIS Number: 76002290	76002290	https://catalog.archives.gov/id/76002290	-75.72173, 39.60719
LC_HABS_HAER_de0143	https://www.loc.gov/item/de0143	Reedy Island Range Rear Light, Route 9, Taylors Corner, New Castle County, DE	Taylors Corner,  New Castle County,  DE	New Castle County,  DE	HAER DE-11 ; Building/structure dates: 1910 Initial Construction ; National Register of Historic Places NRIS Number: 89000288	89000288	https://catalog.archives.gov/id/89000288	-75.590148, 39.406531
LC_HABS_HAER_de0179	https://www.loc.gov/item/de0179	Rockford Water Tower, Rockford Park, Wilmington, New Castle County, DE	Wilmington,  New Castle County,  DE	New Castle County,  DE	HAER DE-16 ; Building/structure dates: 1901 Initial Construction ; National Register of Historic Places NRIS Number: 78000912	78000912	https://catalog.archives.gov/id/78000912	-75.57489, 39.76731
LC_HABS_HAER_de0192	https://www.loc.gov/item/de0192	Garrett Snuff Mill, Route 82, Yorklyn, New Castle County, DE	Yorklyn,  New Castle County,  DE	New Castle County,  DE	HAER DE-14 ; Building/structure dates: 1846 Initial Construction ; Building/structure dates: 1849 Subsequent Work ; Building/structure dates: 1858 Subsequent Work ; Building/structure dates: 1874 Subsequent Work ; Building/structure dates: 1877 Subsequent Work ; Building/structure dates: 1881 Subsequent Work ; Building/structure dates: 1884 Subsequent Work ; Building/structure dates: 1893 Subsequent Work ; Building/structure dates: 1896 Subsequent Work ; Building/structure dates: 1901 Subsequent Work ; National Register of Historic Places NRIS Number: 78000913, 80004486	78000913, 80004486	https://catalog.archives.gov/id/78000913, 80004486	-75.67407, 39.80886
LC_HABS_HAER_de0360	https://www.loc.gov/item/de0360	Red Bridge, Spanning Broadkill River at Union Street (State Road No. 5), Milton, Sussex County, DE	Milton,  Sussex County,  DE	Sussex County,  DE	HAER DE-30 ; Building/structure dates: 1916 Initial Construction ; Building/structure dates: 1993 Demolished ; Building/structure dates: 1952 Subsequent Work ; National Register of Historic Places NRIS Number: 82002366	82002366	https://catalog.archives.gov/id/82002366	-75.31101, 38.77858
LC_HABS_HAER_fl0782	https://www.loc.gov/item/fl0782	Cape San Blas Lighthouse, Cape San Blas (moved to 200 Miss Zola's Drive), Port Saint Joe, Gulf County, FL	Port Saint Joe,  Gulf County,  FL	Gulf County,  FL	HAER FL-27 ; Building/structure dates: 1884-1885 Initial Construction ; Building/structure dates: 1918-1919 Subsequent Work ; Building/structure dates: 2014 Subsequent Work ; National Register of Historic Places NRIS Number: 15000208	15000208	https://catalog.archives.gov/id/15000208	-85.306503, 29.813218
LC_HABS_HAER_fl0783	https://www.loc.gov/item/fl0783	Cape San Blas Lighthouse, Oil Storage Building, Cape San Blas (moved to 200 Miss Zola's Drive), Port Saint Joe, Gulf County, FL	Port Saint Joe,  Gulf County,  FL	Gulf County,  FL	HAER FL-27-A ; Building/structure dates: 1905 Initial Construction ; National Register of Historic Places NRIS Number: 15000208	15000208	https://catalog.archives.gov/id/15000208	-85.306647, 29.813126
LC_HABS_HAER_fl0788	https://www.loc.gov/item/fl0788	Cape San Blas Lighthouse, Assistant Keeper's House, Cape San Blas (moved to 200 Miss Zola's Drive), Port Saint Joe, Gulf County, FL	Port Saint Joe,  Gulf County,  FL	Gulf County,  FL	HAER FL-27-B ; Building/structure dates: 1909 Initial Construction ; National Register of Historic Places NRIS Number: 15000208	15000208	https://catalog.archives.gov/id/15000208	-85.306397, 29.813422
LC_HABS_HAER_fl0789	https://www.loc.gov/item/fl0789	Cape San Blas Lighthouse, Keeper's House, Cape San Blas (moved to 200 Miss Zola's Drive), Port Saint Joe, Gulf County, FL	Port Saint Joe,  Gulf County,  FL	Gulf County,  FL	HAER FL-27-C ; Building/structure dates: 1909 Initial Construction ; National Register of Historic Places NRIS Number: 15000208	15000208	https://catalog.archives.gov/id/15000208	-85.306151, 29.813501
